,SNTL_STATION,NSE_BCQC,PBIAS(%)_BCQC,PEAK_NSE_BCQC,PEAK_PBIAS(%)_BCQC,Period(yrs)_BCQC,NSE_DAYMET,PBIAS(%)_DAYMET,PEAK_NSE_DAYMET,PEAK_PBIAS(%)_DAYMET,Period(yrs)_DAYMET,NSE_GRIDMET,PBIAS(%)_GRIDMET,PEAK_NSE_GRIDMET,PEAK_PBIAS(%)_GRIDMET,Period(yrs)_GRIDMET,NSE_PRISM,PBIAS(%)_PRISM,PEAK_NSE_PRISM,PEAK_PBIAS(%)_PRISM,Period(yrs)_PRISM,NSE_RAW,PBIAS(%)_RAW,PEAK_NSE_RAW,PEAK_PBIAS(%)_RAW,Period(yrs)_RAW,SNTL:ID,State,SNTL:Name,SNOTEL_Elev_ft,Latitude,Longitude,Data_Starting_Date,Data_Ending_Date,par_id
240,501_WY,0.5076095716128661,-32.43271708615205,-0.3869186653149164,-22.530056424829922,24,0.08456800443559909,-61.961967454705935,-3.692368203878903,-56.140459261422556,24,0.1265370391498608,-60.17792182281576,-3.332916071347416,-52.862427503266794,24,0.3428755311555062,-48.957088640848596,-1.673435050354953,-40.689528644868034,24,0.09715871585891922,-60.33352990999855,-3.047369068171962,-51.032458317888576,24,501,WY,Grave Springs,8550,43.47,-107.24,8/2/1992,9/30/2018,wy480778
241,502_WA,0.8181384547399104,-9.775127399249813,0.5546836314952504,0.2775403284438482,28,0.7653678984677537,10.965611067237804,0.02182455411211748,17.863334337182938,27,0.6507157259432637,-36.57472775268128,0.21146992042103416,-23.91023103203633,27,0.6940940998275491,-33.78184472376824,0.4225739306136911,-20.339966636099998,27,0.5412141177284486,-40.675629458950745,-0.0975289496856908,-25.46034571643849,28,502,WA,Green Lake,5920,46.55,-121.17,10/1/1982,9/30/2018,wa456262
242,503_NV,0.6571921097860516,-31.139840339691386,0.16788643471368725,-16.414225911634453,28,0.24851013815316506,-65.88457278422179,-2.293766987451093,-51.18119368690606,27,0.8123710346200452,-11.357211761212161,0.38023253403740176,-2.15581089942045,27,0.13177105137399706,-70.53248076377176,-3.321877333990959,-57.28871573725519,27,0.18913613245097927,-66.30919272388411,-1.937264965684032,-47.646249519442975,28,503,NV,Green Mountain,8185,40.38,-115.53,10/3/1979,9/30/2018,nv267123
243,504_OR,0.13891164061839245,33.322441224843786,-1.8155390463323413,48.01856239717736,28,0.4523429411068949,-31.51923280444716,0.4610963156788014,-2.5728691808260726,27,0.06883934703190775,-71.40522077105858,-0.2799475606358228,-42.16443339319427,27,0.5827621198067925,-10.510321961340589,0.1182325429055685,14.239612592285626,27,-0.14687307178569142,-20.884560395437227,-0.470379445189423,-3.636207760495103,28,504,OR,Greenpoint,3310,45.62,-121.7,10/1/1979,9/30/2018,or354003
244,505_CO,0.7903147221532641,-18.81366976007207,0.7433247345525841,-3.0051794457783285,28,0.6444089842989347,-35.27231010219408,0.30793036753292746,-20.38433689681391,27,0.8187062324884622,-24.003563052729355,0.6015836367454969,-10.926807403280623,27,0.7885331361199728,-28.139604099939326,0.4354296178122803,-16.115237554282437,27,0.5024917464101324,-42.92728311397976,-0.1615623761106504,-25.728687209704642,28,505,CO,Grizzly Peak,11100,39.65,-105.87,8/10/1980,9/30/2018,co052281
245,506_WY,0.5999438489404364,-34.65587169557572,0.22319810261439546,-20.849147453690588,28,0.4819650720399876,-43.06541460752038,-0.23140643650479545,-26.171097796741037,27,0.22288281127097875,-60.94680093729356,-2.293347327818137,-47.60623157609952,27,0.4533887508502909,-46.65990426532989,-0.7489990450585569,-32.431983045784264,27,0.2943146648189089,-52.886330223200424,-1.0411176707231442,-36.36762131352286,28,506,WY,Gros Ventre Summit,8750,43.39,-110.13,3/7/1979,9/30/2018,wy480865
246,507_WA,0.8502432031126537,12.114325295811145,0.3990572438879072,12.647166993827527,28,0.7843853782910983,-24.909753656194702,0.4877346130123905,-16.36907847789359,27,0.6059403157163356,-39.005830343176704,-0.026054916737648925,-25.68272473880347,27,0.8915436012462425,-14.689332276588033,0.7606186215188244,-8.299508407692255,27,0.7994916007098465,-23.180523124513268,0.4643822652218048,-15.031896336536992,28,507,WA,Grouse Camp,5390,47.28,-120.49,11/3/1980,9/30/2018,wa459074
247,508_CA,0.6865264405399976,-33.52893129097402,0.4131652533803918,-25.823128870457033,28,0.5694833833464807,-45.09931048174576,0.2667500014396412,-31.93303221860393,27,0.3678335553563341,-59.8986523189083,-0.3700780518348787,-48.60221937686728,27,0.7572470130798259,-32.210863637019216,0.5420830675199917,-23.76882387140789,27,0.15466766704907253,-72.59692263330119,-0.6705238591656038,-54.75688131614909,28,508,CA,Hagans Meadow,7742,38.85,-119.94,10/1/1978,9/30/2018,nv265191
248,509_WY,0.5964596323681362,-39.7585386699642,-0.08294533271876547,-26.02103622338604,28,0.6324501207083573,-36.77790183848269,-0.1933448750133262,-23.99790220487009,27,0.37944729023582735,-56.71346220290573,-1.7619281472676835,-44.069358351482656,27,0.5593479701150086,-44.469014929715655,-0.5226603921595281,-31.948764267556285,27,0.04625495655253298,-71.8561109999817,-3.240641716791683,-55.59812655240482,28,509,WY,Hams Fork,7840,42.15,-110.68,8/20/1985,9/30/2018,wy485105
249,510_MT,0.7035898503644387,-2.2690939118320594,0.3746856569564986,10.758768790264863,28,0.7338814893118457,-18.2313941427731,0.5724323250533104,-3.7327684857487053,27,0.7016208526281207,-17.611208854866746,0.4511838147271914,-1.5299639518111183,27,0.7057975085117212,-31.00865015379065,0.5136825696626872,-16.992792888376922,27,0.4854999524402993,-37.82815127003378,-0.15936310625835626,-20.588185336617205,28,510,MT,Hand Creek,5035,48.31,-114.84,10/1/1976,9/30/2018,mt244558
250,511_AZ,0.5103948528217251,-54.34455007820197,0.2254371314228517,-37.98127405309321,28,0.1428752473582514,-78.10785701241319,-0.6409004477297484,-59.055242777996604,27,0.047439790210938686,-81.51423525020627,-0.9697409643124668,-64.41670448255397,27,0.1343036646248792,-78.92406354949263,-0.8208092233132959,-61.707798716420726,27,0.12490582014770413,-78.73681994846766,-0.668073619666496,-59.68659137811037,28,511,AZ,Hannagan Meadows,9020,33.65,-109.31,8/13/1979,9/30/2018,az020159
251,512_WY,0.2680345346084705,-50.46981921370318,-1.7125430897265823,-36.3106602349025,28,0.07343931135315274,-65.39121178377664,-2.9988116023887743,-54.90201441941346,27,-0.25077983671805026,-82.07339689149322,-5.373586803697821,-72.02848713389736,27,-0.08272814103303383,-74.87379476489821,-3.781891509601432,-61.55897696410777,27,-0.18833464151063412,-79.02275018258169,-4.318544421174681,-64.63132208904302,28,512,WY,Hansen Sawmill,8360,44.26,-106.98,7/30/1980,9/30/2018,wy481165
252,513_UT,-0.0685661561836366,-59.6384141017179,-3.0170204152919764,-39.98027535290483,28,0.6165400316394329,-36.797661190204074,-0.2585906242038143,-26.816013031942138,27,0.6854304170183793,-34.11356407435461,-0.11059505951310332,-26.010025079219275,27,0.9252617696057291,-11.308633006145856,0.8564669966367383,-7.1426211253597485,27,-0.1868789097441177,-69.90440818740359,-4.136995245795014,-52.65490581282974,28,513,UT,Lakefork Basin,10885,40.74,-110.62,10/1/1980,9/30/2018,ut420074
253,514_UT,0.18245268752172614,-70.22770667851316,-0.10330902074746763,-48.107617782931534,28,0.2304772138443504,-67.96320985625236,-0.30175220930164204,-51.14232445835101,27,0.2602150231057592,-65.47510453686282,-0.2663194403588533,-50.66934864582976,27,0.3112602957192129,-59.89236222270337,-0.10396162223629246,-45.94188281050023,27,0.04717210384921766,-81.47575639710088,-0.5395866871382939,-61.94774346793353,28,514,UT,Harris Flat,7792,37.49,-112.58,9/30/1979,9/30/2018,ut420086
254,515_WA,0.7710190105341477,-2.914839340230102,0.709934157380261,5.098725117554291,28,0.7034159483114617,-32.93459685786155,0.5061289826871225,-21.48953788803155,27,0.7581150589276665,-28.404672247661985,0.4972757443020603,-22.214541326146925,27,0.8665924860906332,-19.390779321235712,0.7780591909095446,-11.414981990127485,27,0.7199032555292476,-23.59069038448673,0.7030442803293353,-11.748040274229927,28,515,WA,Harts Pass,6490,48.72,-120.66,11/3/1980,9/30/2018,wa455133
255,516_MT,0.8098252743359058,-2.5864177735947926,0.618194246143005,7.600153876869293,28,0.6325504017062324,-28.565542513122512,0.15842476442518616,-18.6833558343708,27,0.4483470188647882,-42.10370922006935,-0.27460396996134273,-27.937395915859593,27,0.6370056127017956,-31.503996471967767,0.22209637290799888,-21.214520444954644,27,0.5415196365827647,-34.345794050564926,0.22954586030526225,-20.164492425459798,28,516,MT,Hawkins Lake,6450,48.97,-115.95,10/1/1970,9/30/2018,id101079
256,517_UT,0.022702806846805142,-69.35554170764533,-2.3056807332204388,-53.09893024821864,28,0.7610535423695556,-24.471863884166712,0.346231184177742,-18.347705141144978,27,0.849579778092181,-18.98586351016402,0.5363086171464644,-16.122741803321922,27,0.9381094473776788,-3.638460455789482,0.8288109495157623,-2.1803005419320307,27,-0.09266529481400254,-77.3321612473853,-2.9358708197447565,-60.282452755050926,28,517,UT,Hayden Fork,9130,40.8,-110.88,10/1/1978,9/30/2018,ut424467
257,518_CA,0.8002856629703835,-29.44282351126267,0.6943488914071387,-21.116360123670628,28,0.5342179751935976,-54.439542940264474,0.1748682094505165,-42.36162384186542,27,-0.13294095983373388,-83.99138903678454,-1.217482803054875,-67.99757557969782,27,0.4116960364438559,-62.9840858319536,-0.1710156280540409,-50.56337963578664,27,0.4253254181058976,-61.18846705675477,-0.020846838575300897,-47.209882322074364,28,518,CA,Heavenly Valley,8534,38.92,-119.92,10/1/1978,9/30/2018,nv265191
258,519_AZ,0.2896097598282372,-30.52911913240227,-0.26662024487383706,-6.71206184742674,28,0.3860159838555732,-52.55614363477778,0.2053370144955136,-25.250633492627678,27,0.2441021183868243,-65.32887163354307,-0.10628460905558024,-36.830581112566115,27,0.34219044407346444,-62.451973648244994,0.18523625504182328,-34.104862162208136,27,0.2829413414973102,-62.392479196361215,-0.003219095070999378,-34.012297099954985,28,519,AZ,Heber,7640,34.31,-110.75,8/6/1979,9/30/2018,az023961
259,520_ID,0.8566060895758735,-7.429818632920164,0.6406167925519273,2.8528133795898007,28,0.6617002205393541,-33.06046220282538,0.098366913344334,-21.154939453749755,27,0.4188930680687336,-49.551283001969004,-0.8755397044644297,-34.73918806982549,27,0.4916157088265151,-46.38152690376746,-0.5316357055090704,-31.83025817887718,27,0.6134208028479732,-33.874846178300245,-0.05915561839145034,-19.056043597139567,28,520,ID,Hemlock Butte,5810,46.48,-115.63,7/15/1983,9/30/2018,id103143
260,521_UT,0.371683405837546,-43.84118634264266,-2.8596926457690786,-34.65979256298863,28,0.5893012300457187,-35.673089976505544,-2.1092916293728097,-34.94472233034118,27,0.7480791390507407,-23.952362769144074,-1.0568865933826652,-28.468543826863517,27,0.7937664834577934,-19.046430070003947,-0.7965619963744801,-23.305345965926808,27,0.10837345883640503,-67.34545440299516,-6.365726914315505,-58.4298423562753,28,521,UT,Hewinta,9500,40.95,-110.48,9/19/1985,9/30/2018,wy483100
261,522_UT,0.026995407961916795,-64.20234343225135,-5.962108760667032,-53.55478075027484,28,0.5441427206310163,-36.1488469703657,-1.398536097478499,-34.66691213957969,27,0.576500413941911,-31.19692916681121,-1.5227407401951132,-32.179905681753816,27,0.4488003457593951,-46.75599934910174,-2.4546480868901472,-43.17750523990257,27,-0.2870688985849088,-85.26539568970728,-8.623397060973668,-71.91247135865301,28,522,UT,Hickerson Park,9122,40.91,-109.96,9/17/1985,9/30/2018,ut422864
262,523_OR,0.7813297521589772,19.890606456146365,-0.2449630050779692,26.84657443411005,28,0.5715455167623087,-42.059363041509506,0.05781195245750625,-24.705944743283936,27,0.5389101642765755,-39.38947291859035,-0.2418358508275857,-21.381634849600626,27,0.4960713030105246,-48.60063954568411,-0.3713179989222726,-31.399340236304827,27,0.6893178976312888,-23.81036042085157,0.3335119594921827,-9.996930528007749,28,523,OR,High Ridge,4920,45.7,-118.11,10/1/1978,9/30/2018,or355593
263,524_ID,0.573795741303109,-34.24150593375498,0.2064368508259109,-18.189984965016095,28,0.3019346351118501,-56.53146027081829,-2.224951132518989,-45.28610373979496,27,0.3251230881796019,-52.302847910651465,-1.5070654093870115,-38.82725985218698,27,0.48067286091210104,-45.09724554280242,-0.6741838422089772,-30.935722123132386,27,0.2661066499810738,-54.753837956317646,-1.5245495130462117,-38.871297254063094,28,524,ID,Hilts Creek,8000,44.02,-113.47,10/1/1980,9/30/2018,id105462
264,525_WY,0.7798695140890473,-23.389083494360214,0.47712235407136105,-15.115499576320868,28,0.2829904164011139,-59.09267537541588,-1.851439817980502,-51.20647265313277,27,0.3471899491120448,-54.340972625534974,-1.543658680026294,-46.76621046270797,27,0.3291789287532495,-56.25176818763004,-1.5339456510397178,-47.859554682202514,27,0.2284316751260088,-58.79676815433203,-1.763749978559455,-48.370328744029216,28,525,WY,Hobbs Park,10100,42.87,-109.09,10/1/1978,9/30/2018,wy485390
265,526_OR,0.7517660561673358,-0.21664241091158767,0.3115561864147358,12.274006595155592,28,0.3391612998695731,-55.540149580351105,-0.12864387549643186,-36.6388672505509,27,0.5556383434606325,-38.39212229443932,0.4697175985357134,-19.08058409476889,27,0.7014722866402379,-27.662822489489002,0.5681976069838273,-11.373198169747493,27,0.429923072087109,-49.94633687773181,0.0032940232671651018,-31.24762173536831,28,526,OR,Hogg Pass,4790,44.42,-121.86,10/1/1979,9/30/2018,or355221
266,528_UT,-0.06178968812875962,-69.95639904363935,-8.99861542840708,-55.274230101768254,28,0.4267039868280999,-41.90604896865347,-4.239557367985385,-37.80349195480999,27,0.6060439944773599,14.792101061529026,-0.8131271110765208,5.595001711742558,27,0.3728947940498185,-48.22968916178698,-5.125737805770648,-43.469702156795606,27,-0.33364789693210084,-85.80212451352266,-13.953441389560867,-72.99308825334886,28,528,UT,Hole-in-Rock,9168,40.92,-110.19,9/18/1985,9/30/2018,ut426123
267,529_OR,0.5564471399396739,-32.11156167455253,0.5596890939573601,-10.098771400875094,28,0.05653959390786889,-70.7108596296476,-0.2840333369955228,-44.182104417180405,27,-0.25963694509798096,-91.623970151924,-1.7424138821073814,-72.40597468921035,27,-0.017300326853040282,-78.18808877373252,-0.4804949051311889,-51.34584376080896,27,0.04528642308608777,-73.61974845526579,-0.3955412533598974,-46.971443634340496,28,529,OR,Holland Meadows,4930,43.67,-122.57,10/1/1980,9/30/2018,or356213
268,530_MT,0.7819107827535605,-8.983045725055828,0.6669960447697479,5.76075182440647,28,0.5389744999360595,-38.1944371897133,0.3263167215736703,-21.23168173847264,27,0.5915656709954293,-31.817829975473533,0.6559658223439193,-12.076780249630366,27,0.6908550593950458,-27.118027622118174,0.7528629443691046,-10.491455489461194,27,0.5987296846997674,-31.141499538824547,0.6346708534800007,-12.787673206814649,28,530,MT,Hoodoo Basin,6050,46.98,-115.03,10/1/1970,9/30/2018,mt248043
269,531_CO,0.4637301806903145,-37.31579456336953,-0.09765317754270876,-17.84281517790409,28,0.3319614962263163,-46.31209673624843,-1.144865424826751,-28.88634817616113,27,0.2021950073023092,-53.28280152865962,-2.3658628517943883,-37.456945987518594,27,0.45841749564702794,-40.55741199462925,-0.4193592547120826,-23.005515580212823,27,0.09321717360658198,-57.58113944564344,-3.232128821861422,-41.09506179277259,28,531,CO,Hoosier Pass,11400,39.36,-106.06,7/31/1980,9/30/2018,co051660
270,532_NM,0.8240317182447909,-14.44512845897521,0.7713331139991046,-4.591817755064075,28,0.4766272790669924,-50.32056693476543,-0.8549749273616256,-40.25985164368939,27,0.6519010622043604,-36.22478650205224,0.038928557345655035,-25.52513206996285,27,0.6071215278109755,-43.305099141244746,-0.11948501980144655,-30.965684619665872,27,0.5677506307639024,-44.80384154781075,-0.10727092044275488,-31.27516540747365,28,532,NM,Hopewell,10000,36.72,-106.26,3/6/1979,9/30/2018,nm291664
271,533_UT,0.3002391392699574,-56.736000926530295,-1.0835703506032206,-38.5147127181553,28,0.3826569087338477,-54.21073201489406,-1.3593149703435732,-42.121401260540864,27,0.12928695213991034,-67.04878009781163,-2.9098636969327814,-54.072460731765496,27,0.23187905224010674,-62.08341481485475,-2.1380291151864887,-48.25278907764023,27,0.010042287871828924,-73.62620926169139,-3.1467135735895715,-57.115067682729254,28,533,UT,Horse Ridge,8199,41.31,-111.45,10/1/1978,9/30/2018,ut426869
272,534_ID,0.790116076094513,-17.61173863352179,0.2109160422265497,-10.24361027985552,28,0.4373580484542442,-54.803551850784785,-1.9328591168480669,-47.45898440031743,27,0.5118555908772029,-46.1703229773816,-1.09818559402783,-37.56972759967105,27,0.2598488668518153,-59.981576690948756,-2.269592366688499,-49.04675007813524,27,0.5020250710277152,-40.460356790655226,-0.9094648347702312,-31.75182070778872,28,534,ID,Howell Canyon,7980,42.32,-113.62,9/9/1979,9/30/2018,id106542
273,535_ID,-0.5503754422176486,81.61113051523758,-8.164179692253457,103.81802622288556,28,0.3159592401439658,41.34027655092385,-2.40749542505384,68.23899516979941,27,-0.6594779132186863,89.8905467779735,-7.189581711710418,107.20771718502772,27,-0.9128532371546974,106.85634393298626,-8.325688212679104,117.55854472227509,27,0.29753253692397563,12.475283041307812,-1.4717518564886674,39.787017258484,28,535,ID,Humboldt Gulch,4250,47.53,-115.78,3/7/1979,9/30/2018,id109498
274,537_ID,0.4145296941232994,-43.48803049319592,0.32068092783630153,-22.51632498773138,28,0.6187471010239782,-29.40449023477345,0.4597308268264696,-14.187038437331614,27,0.4867698342014444,-40.3526916394973,-0.05295494511158405,-26.833912149710432,27,0.6713931381075617,-28.15199505323153,0.6024952817837695,-13.526078432260359,27,0.17267461919865454,-59.262510456230224,-0.6407691440141947,-36.93348866203627,28,537,ID,Hyndman,7620,43.71,-114.16,8/12/1980,9/30/2018,id101671
275,538_CO,0.6002219240200226,-19.537537709722788,0.1630576977475079,-3.7672611173053085,28,0.6581377359598859,-23.414371792469755,0.2758779765923368,-9.721426419597023,27,0.7109425386154444,-20.236232849376254,0.005512659550113708,-10.18788161607331,27,0.7327263328683976,22.155016733616453,-1.1901378371967677,24.38198132210218,27,0.13885413739477234,-59.17227206572292,-3.3359082419579686,-41.43380646751511,28,538,CO,Idarado,9800,37.93,-107.68,7/19/1980,9/30/2018,co053951
276,539_CA,0.5951773883362643,-43.85042657543042,0.29726598365062673,-29.44661201688685,28,0.3840884162701249,-53.356226006916685,0.07277870944836129,-33.575466115005405,27,0.4452267347584995,-54.79208898571786,0.1788302869284626,-37.663550266487796,27,0.1941711829114402,-69.39350978910339,-0.2798006190810436,-46.95625990326258,27,0.0320909651025979,-80.5153636212453,-0.8721434790651943,-60.39769338845482,28,539,CA,Independence Camp,6980,39.45,-120.29,9/30/1978,9/30/2018,ca042467
277,540_CA,0.6058775078182101,-33.320732773164075,0.2086415923758296,-22.19917134147652,28,0.2755753764528547,-59.28207280949521,-0.12040224865216208,-38.01487045714376,27,0.2428907870490541,-63.71556677084254,-0.3442491593508949,-44.97850345393938,27,0.2926270504223748,-61.49608427101301,-0.19512322602887533,-39.67763232049981,27,0.18766054212514527,-66.08177143409407,-0.5042441913751665,-45.47473842899014,28,540,CA,Independence Creek,6436,39.49,-120.28,10/1/1980,9/30/2018,ca048218
